event_time,cycle_id,deployment_generation,model_name,model_version,prediction,actual_breakage,drift_score,latency_ms,segment
2026-03-09 22:41:46.542328+00,970,3,cnc_tool_breakage_classifier,3,1,1,0.263196,5.1209,after_apply
2026-03-09 22:41:46.598271+00,971,3,cnc_tool_breakage_classifier,3,0,0,0.304561,7.8227,after_apply
2026-03-09 22:41:46.649977+00,972,3,cnc_tool_breakage_classifier,3,1,1,0.326913,73.9297,after_apply
2026-03-09 22:41:46.701498+00,973,3,cnc_tool_breakage_classifier,3,1,0,0.298992,8.5446,after_apply
2026-03-09 22:41:46.754137+00,974,3,cnc_tool_breakage_classifier,3,1,0,0.373432,9.5485,after_apply
2026-03-09 22:41:46.810535+00,975,3,cnc_tool_breakage_classifier,3,1,1,0.209589,4.4753,after_apply
2026-03-09 22:41:46.861631+00,976,3,cnc_tool_breakage_classifier,3,1,1,0.282338,45.4947,after_apply
2026-03-09 22:41:46.913591+00,977,3,cnc_tool_breakage_classifier,3,1,1,0.265674,6.8186,after_apply
2026-03-09 22:41:46.965238+00,978,3,cnc_tool_breakage_classifier,3,1,1,0.236586,7.1864,after_apply
2026-03-09 22:41:47.01861+00,979,3,cnc_tool_breakage_classifier,3,0,0,0.269949,5.025,after_apply
2026-03-09 22:41:47.074223+00,980,3,cnc_tool_breakage_classifier,3,1,0,0.279083,14.4773,after_apply
2026-03-09 22:41:47.12803+00,981,3,cnc_tool_breakage_classifier,3,1,1,0.213186,12.2121,after_apply
2026-03-09 22:41:47.179577+00,982,3,cnc_tool_breakage_classifier,3,1,1,0.203004,10.4611,after_apply
2026-03-09 22:41:47.232593+00,983,3,cnc_tool_breakage_classifier,3,1,1,0.240096,13.8005,after_apply
2026-03-09 22:41:47.288346+00,984,3,cnc_tool_breakage_classifier,3,1,1,0.275965,41.903,after_apply
2026-03-09 22:41:47.339746+00,985,3,cnc_tool_breakage_classifier,3,1,0,0.285061,8.7335,after_apply
2026-03-09 22:41:47.395502+00,986,3,cnc_tool_breakage_classifier,3,1,1,0.231116,6.9638,after_apply
2026-03-09 22:41:47.451085+00,987,3,cnc_tool_breakage_classifier,3,1,1,0.258912,17.9427,after_apply
2026-03-09 22:41:47.503112+00,988,3,cnc_tool_breakage_classifier,3,0,0,0.334421,7.2887,after_apply
2026-03-09 22:41:47.555084+00,989,3,cnc_tool_breakage_classifier,3,1,1,0.205149,9.9945,after_apply
2026-03-09 22:41:47.609283+00,990,3,cnc_tool_breakage_classifier,3,0,0,0.234954,12.9884,after_apply
2026-03-09 22:41:47.665528+00,991,3,cnc_tool_breakage_classifier,3,1,1,0.297932,14.9219,after_apply
2026-03-09 22:41:47.718345+00,992,3,cnc_tool_breakage_classifier,3,1,1,0.249317,16.7017,after_apply
2026-03-09 22:41:47.769787+00,993,3,cnc_tool_breakage_classifier,3,1,1,0.312308,10.3433,after_apply
2026-03-09 22:41:47.822632+00,994,3,cnc_tool_breakage_classifier,3,1,1,0.211286,78.6567,after_apply
2026-03-09 22:41:47.873532+00,995,3,cnc_tool_breakage_classifier,3,1,1,0.198147,24.1896,after_apply
2026-03-09 22:41:47.924521+00,996,3,cnc_tool_breakage_classifier,3,1,0,0.228843,10.0559,after_apply
2026-03-09 22:41:47.975995+00,997,3,cnc_tool_breakage_classifier,3,1,1,0.315782,5.1793,after_apply
2026-03-09 22:41:48.031094+00,998,3,cnc_tool_breakage_classifier,3,1,1,0.340463,24.3235,after_apply
2026-03-09 22:41:48.087526+00,999,3,cnc_tool_breakage_classifier,3,0,0,0.327646,3.5331,after_apply
2026-03-09 22:41:48.143518+00,1000,3,cnc_tool_breakage_classifier,3,1,0,0.327155,4.6776,after_apply
2026-03-09 22:41:48.199588+00,1001,3,cnc_tool_breakage_classifier,3,1,0,0.300119,12.5337,after_apply
2026-03-09 22:41:48.255537+00,1002,3,cnc_tool_breakage_classifier,3,1,1,0.196634,4.4912,after_apply
2026-03-09 22:41:48.309535+00,1003,3,cnc_tool_breakage_classifier,3,1,0,0.276667,10.5111,after_apply
2026-03-09 22:41:48.362691+00,1004,3,cnc_tool_breakage_classifier,3,1,1,0.311033,10.0187,after_apply
2026-03-09 22:41:48.418564+00,1005,3,cnc_tool_breakage_classifier,3,1,0,0.186306,10.2475,after_apply
2026-03-09 22:41:48.471055+00,1006,3,cnc_tool_breakage_classifier,3,1,1,0.273352,8.8337,after_apply
2026-03-09 22:41:48.527606+00,1007,3,cnc_tool_breakage_classifier,3,1,0,0.462427,11.3953,after_apply
2026-03-09 22:41:48.583572+00,1008,3,cnc_tool_breakage_classifier,3,0,0,0.173538,4.1014,after_apply
2026-03-09 22:41:48.639238+00,1009,3,cnc_tool_breakage_classifier,3,1,0,0.281409,7.7836,after_apply
2026-03-09 22:41:48.692859+00,1010,3,cnc_tool_breakage_classifier,3,1,1,0.13796,10.2868,after_apply
2026-03-09 22:41:48.748571+00,1011,3,cnc_tool_breakage_classifier,3,1,0,0.219629,8.1806,after_apply
2026-03-09 22:41:48.804558+00,1012,3,cnc_tool_breakage_classifier,3,0,0,0.40935,7.832,after_apply
2026-03-09 22:41:48.860569+00,1013,3,cnc_tool_breakage_classifier,3,1,1,0.298921,10.7566,after_apply
2026-03-09 22:41:48.915827+00,1014,3,cnc_tool_breakage_classifier,3,0,0,0.247448,31.9839,after_apply
2026-03-09 22:41:48.970928+00,1015,3,cnc_tool_breakage_classifier,3,1,1,0.356281,3.1269,after_apply
2026-03-09 22:41:49.022604+00,1016,3,cnc_tool_breakage_classifier,3,1,1,0.216605,15.9874,after_apply
2026-03-09 22:41:49.078521+00,1017,3,cnc_tool_breakage_classifier,3,1,1,0.245267,29.6371,after_apply
2026-03-09 22:41:49.129714+00,1018,3,cnc_tool_breakage_classifier,3,1,1,0.346192,17.0688,after_apply
2026-03-09 22:41:49.180812+00,1019,3,cnc_tool_breakage_classifier,3,1,1,0.153863,10.0972,after_apply
2026-03-09 22:41:49.235298+00,1020,3,cnc_tool_breakage_classifier,3,0,0,0.382911,20.8888,after_apply
2026-03-09 22:41:49.287524+00,1021,3,cnc_tool_breakage_classifier,3,1,1,0.287593,16.4654,after_apply
2026-03-09 22:41:49.339129+00,1022,3,cnc_tool_breakage_classifier,3,1,1,0.276294,18.0623,after_apply
2026-03-09 22:41:49.390642+00,1023,3,cnc_tool_breakage_classifier,3,1,1,0.208825,147.3842,after_apply
2026-03-09 22:41:49.441567+00,1024,3,cnc_tool_breakage_classifier,3,1,1,0.304571,11.1243,after_apply
2026-03-09 22:41:49.492578+00,1025,3,cnc_tool_breakage_classifier,3,1,1,0.219604,13.4103,after_apply
2026-03-09 22:41:49.543724+00,1026,3,cnc_tool_breakage_classifier,3,1,1,0.288502,73.3958,after_apply
2026-03-09 22:41:49.595615+00,1027,3,cnc_tool_breakage_classifier,3,1,1,0.323588,70.8766,after_apply
2026-03-09 22:41:49.646505+00,1028,3,cnc_tool_breakage_classifier,3,1,1,0.188218,34.0083,after_apply
2026-03-09 22:41:49.697492+00,1029,3,cnc_tool_breakage_classifier,3,0,0,0.315045,20.4617,after_apply
2026-03-09 22:41:49.748539+00,1030,3,cnc_tool_breakage_classifier,3,1,1,0.307054,5.136,after_apply
2026-03-09 22:41:49.799647+00,1031,3,cnc_tool_breakage_classifier,3,1,1,0.279968,8.9818,after_apply
2026-03-09 22:41:49.852261+00,1032,3,cnc_tool_breakage_classifier,3,1,1,0.260059,11.4251,after_apply
2026-03-09 22:41:49.904482+00,1033,3,cnc_tool_breakage_classifier,3,1,1,0.245942,18.005,after_apply
2026-03-09 22:41:49.956165+00,1034,3,cnc_tool_breakage_classifier,3,1,1,0.254281,11.5398,after_apply
2026-03-09 22:41:50.007928+00,1035,3,cnc_tool_breakage_classifier,3,1,1,0.390358,7.7597,after_apply
2026-03-09 22:41:50.059935+00,1036,3,cnc_tool_breakage_classifier,3,1,0,0.163584,11.0714,after_apply
2026-03-09 22:41:50.111724+00,1037,3,cnc_tool_breakage_classifier,3,1,1,0.323312,13.9482,after_apply
2026-03-09 22:41:50.163268+00,1038,3,cnc_tool_breakage_classifier,3,0,0,0.251747,25.1638,after_apply
2026-03-09 22:41:50.214329+00,1039,3,cnc_tool_breakage_classifier,3,1,1,0.370052,25.2823,after_apply
2026-03-09 22:41:50.266073+00,1040,3,cnc_tool_breakage_classifier,3,1,0,0.265955,16.133,after_apply
2026-03-09 22:41:50.319035+00,1041,3,cnc_tool_breakage_classifier,3,1,1,0.192623,27.7372,after_apply
2026-03-09 22:41:50.371937+00,1042,3,cnc_tool_breakage_classifier,3,1,1,0.176807,12.7871,after_apply
2026-03-09 22:41:50.426639+00,1043,3,cnc_tool_breakage_classifier,3,1,1,0.218354,21.1108,after_apply
2026-03-09 22:41:50.477531+00,1044,3,cnc_tool_breakage_classifier,3,1,0,0.201075,9.285,after_apply
2026-03-09 22:41:50.528724+00,1045,3,cnc_tool_breakage_classifier,3,1,1,0.29121,75.7405,after_apply
2026-03-09 22:41:50.579577+00,1046,3,cnc_tool_breakage_classifier,3,0,0,0.296268,4.4799,after_apply
2026-03-09 22:41:50.632383+00,1047,3,cnc_tool_breakage_classifier,3,1,1,0.381304,7.8909,after_apply
2026-03-09 22:41:50.688045+00,1048,3,cnc_tool_breakage_classifier,3,1,1,0.177795,9.1895,after_apply
2026-03-09 22:41:50.742828+00,1049,3,cnc_tool_breakage_classifier,3,1,0,0.185475,18.8065,after_apply
2026-03-09 22:41:50.798511+00,1050,3,cnc_tool_breakage_classifier,3,1,1,0.327996,24.7175,after_apply
2026-03-09 22:41:50.854335+00,1051,3,cnc_tool_breakage_classifier,3,1,1,0.172531,25.8683,after_apply
2026-03-09 22:41:50.905592+00,1052,3,cnc_tool_breakage_classifier,3,1,1,0.315781,8.3709,after_apply
2026-03-09 22:41:50.958189+00,1053,3,cnc_tool_breakage_classifier,3,1,1,0.333673,22.7386,after_apply
2026-03-09 22:41:51.011031+00,1054,3,cnc_tool_breakage_classifier,3,0,0,0.281072,35.5465,after_apply
2026-03-09 22:41:51.063517+00,1055,3,cnc_tool_breakage_classifier,3,1,1,0.261135,17.5308,after_apply
2026-03-09 22:41:51.119544+00,1056,3,cnc_tool_breakage_classifier,3,0,0,0.230915,20.7747,after_apply
2026-03-09 22:41:51.170828+00,1057,3,cnc_tool_breakage_classifier,3,1,1,0.312702,8.744,after_apply
2026-03-09 22:41:51.226531+00,1058,3,cnc_tool_breakage_classifier,3,1,1,0.268887,29.1969,after_apply
2026-03-09 22:41:51.278333+00,1059,3,cnc_tool_breakage_classifier,3,1,1,0.282404,25.9086,after_apply
2026-03-09 22:41:51.329485+00,1060,3,cnc_tool_breakage_classifier,3,1,1,0.244555,6.2287,after_apply
2026-03-09 22:41:51.383906+00,1061,3,cnc_tool_breakage_classifier,3,1,1,0.239793,27.4722,after_apply
2026-03-09 22:41:51.434593+00,1062,3,cnc_tool_breakage_classifier,3,1,1,0.388765,5.9962,after_apply
2026-03-09 22:41:51.486306+00,1063,3,cnc_tool_breakage_classifier,3,1,1,0.222568,12.5806,after_apply
2026-03-09 22:41:51.537951+00,1064,3,cnc_tool_breakage_classifier,3,1,1,0.203534,11.0333,after_apply
2026-03-09 22:41:51.590171+00,1065,3,cnc_tool_breakage_classifier,3,1,0,0.269475,17.4245,after_apply
2026-03-09 22:41:51.64485+00,1066,3,cnc_tool_breakage_classifier,3,1,1,0.293029,3.878,after_apply
2026-03-09 22:41:51.695512+00,1067,3,cnc_tool_breakage_classifier,3,1,1,0.3136,18.5835,after_apply
2026-03-09 22:41:51.747304+00,1068,3,cnc_tool_breakage_classifier,3,1,1,0.261647,10.0776,after_apply
2026-03-09 22:41:51.803273+00,1069,3,cnc_tool_breakage_classifier,3,0,0,0.192514,10.7749,after_apply
2026-03-09 22:41:51.855277+00,1070,3,cnc_tool_breakage_classifier,3,1,1,0.224383,16.2377,after_apply
2026-03-09 22:41:51.909838+00,1071,3,cnc_tool_breakage_classifier,3,1,0,0.316913,13.1803,after_apply
2026-03-09 22:41:51.960608+00,1072,3,cnc_tool_breakage_classifier,3,0,0,0.243736,10.5892,after_apply
2026-03-09 22:41:52.01449+00,1073,3,cnc_tool_breakage_classifier,3,1,1,0.188031,15.2317,after_apply
2026-03-09 22:41:52.065797+00,1074,3,cnc_tool_breakage_classifier,3,1,1,0.35494,74.3709,after_apply
2026-03-09 22:41:52.116521+00,1075,3,cnc_tool_breakage_classifier,3,1,1,0.273482,26.892,after_apply
2026-03-09 22:41:52.167551+00,1076,3,cnc_tool_breakage_classifier,3,1,1,0.341845,2.8741,after_apply
2026-03-09 22:41:52.220466+00,1077,3,cnc_tool_breakage_classifier,3,1,1,0.280208,10.2452,after_apply
2026-03-09 22:41:52.2728+00,1078,3,cnc_tool_breakage_classifier,3,1,1,0.218656,8.1017,after_apply
2026-03-09 22:41:52.324173+00,1079,3,cnc_tool_breakage_classifier,3,1,1,0.137934,66.2122,after_apply
2026-03-09 22:41:52.37548+00,1080,3,cnc_tool_breakage_classifier,3,1,1,0.166655,5.4961,after_apply
2026-03-09 22:41:52.426512+00,1081,3,cnc_tool_breakage_classifier,3,1,1,0.225437,10.1706,after_apply
2026-03-09 22:41:52.482545+00,1082,3,cnc_tool_breakage_classifier,3,0,0,0.286833,9.1363,after_apply
2026-03-09 22:41:52.537216+00,1083,3,cnc_tool_breakage_classifier,3,1,1,0.279994,15.2458,after_apply
2026-03-09 22:41:52.589102+00,1084,3,cnc_tool_breakage_classifier,3,1,1,0.217834,7.7668,after_apply
2026-03-09 22:41:52.640838+00,1085,3,cnc_tool_breakage_classifier,3,0,1,0.128606,7.4656,after_apply
2026-03-09 22:41:52.692108+00,1086,3,cnc_tool_breakage_classifier,3,1,1,0.118599,21.5384,after_apply
2026-03-09 22:41:52.744093+00,1087,3,cnc_tool_breakage_classifier,3,1,1,0.393964,4.2932,after_apply
2026-03-09 22:41:52.798156+00,1088,3,cnc_tool_breakage_classifier,3,1,1,0.255876,8.1345,after_apply
2026-03-09 22:41:52.852129+00,1089,3,cnc_tool_breakage_classifier,3,1,1,0.270274,8.2896,after_apply
2026-03-09 22:41:52.906296+00,1090,3,cnc_tool_breakage_classifier,3,1,1,0.206818,9.1135,after_apply
2026-03-09 22:41:52.958484+00,1091,3,cnc_tool_breakage_classifier,3,0,0,0.270141,23.4827,after_apply
2026-03-09 22:41:53.01117+00,1092,3,cnc_tool_breakage_classifier,3,1,1,0.292199,3.7737,after_apply
2026-03-09 22:41:53.063469+00,1093,3,cnc_tool_breakage_classifier,3,0,0,0.179996,42.3531,after_apply
2026-03-09 22:41:53.115685+00,1094,3,cnc_tool_breakage_classifier,3,1,1,0.240118,38.8777,after_apply
2026-03-09 22:41:53.168932+00,1095,3,cnc_tool_breakage_classifier,3,1,1,0.196275,12.6806,after_apply
2026-03-09 22:41:53.221297+00,1096,3,cnc_tool_breakage_classifier,3,1,1,0.295455,68.832,after_apply
2026-03-09 22:41:53.272497+00,1097,3,cnc_tool_breakage_classifier,3,1,1,0.224004,8.1348,after_apply
2026-03-09 22:41:53.326695+00,1098,3,cnc_tool_breakage_classifier,3,1,1,0.296172,12.9397,after_apply
2026-03-09 22:41:53.37973+00,1099,3,cnc_tool_breakage_classifier,3,1,1,0.324654,17.1378,after_apply
2026-03-09 22:41:53.431973+00,1100,3,cnc_tool_breakage_classifier,3,1,1,0.228918,15.3221,after_apply
2026-03-09 22:41:53.483024+00,1101,3,cnc_tool_breakage_classifier,3,1,0,0.356577,15.932,after_apply
2026-03-09 22:41:53.534453+00,1102,3,cnc_tool_breakage_classifier,3,1,1,0.26327,23.0111,after_apply
2026-03-09 22:41:53.585499+00,1103,3,cnc_tool_breakage_classifier,3,1,1,0.244791,10.0848,after_apply
2026-03-09 22:41:53.638965+00,1104,3,cnc_tool_breakage_classifier,3,1,1,0.187274,9.3579,after_apply
2026-03-09 22:41:53.691904+00,1105,3,cnc_tool_breakage_classifier,3,1,1,0.292583,12.6119,after_apply
2026-03-09 22:41:53.742587+00,1106,3,cnc_tool_breakage_classifier,3,1,0,0.239732,11.7888,after_apply
2026-03-09 22:41:53.795848+00,1107,3,cnc_tool_breakage_classifier,3,1,1,0.207791,9.9325,after_apply
2026-03-09 22:41:53.849317+00,1108,3,cnc_tool_breakage_classifier,3,1,1,0.310764,11.0862,after_apply
2026-03-09 22:41:53.902453+00,1109,3,cnc_tool_breakage_classifier,3,1,1,0.23665,12.2248,after_apply
2026-03-09 22:41:53.956082+00,1110,3,cnc_tool_breakage_classifier,3,0,0,0.224884,16.7062,after_apply
2026-03-09 22:41:54.008242+00,1111,3,cnc_tool_breakage_classifier,3,1,0,0.277638,6.1415,after_apply
2026-03-09 22:41:54.064546+00,1112,3,cnc_tool_breakage_classifier,3,1,1,0.156446,16.6975,after_apply
2026-03-09 22:41:54.118002+00,1113,3,cnc_tool_breakage_classifier,3,1,1,0.217536,9.2467,after_apply
2026-03-09 22:41:54.174544+00,1114,3,cnc_tool_breakage_classifier,3,1,1,0.341212,6.3206,after_apply
2026-03-09 22:41:54.229041+00,1115,3,cnc_tool_breakage_classifier,3,1,0,0.29534,18.624,after_apply
2026-03-09 22:41:54.281087+00,1116,3,cnc_tool_breakage_classifier,3,1,1,0.273946,24.6208,after_apply
2026-03-09 22:41:54.334522+00,1117,3,cnc_tool_breakage_classifier,3,0,0,0.247797,20.5028,after_apply
2026-03-09 22:41:54.387905+00,1118,3,cnc_tool_breakage_classifier,3,1,1,0.210361,10.7986,after_apply
2026-03-09 22:41:54.438861+00,1119,3,cnc_tool_breakage_classifier,3,0,0,0.294436,26.709,after_apply
2026-03-09 22:41:54.490223+00,1120,3,cnc_tool_breakage_classifier,3,1,1,0.204016,17.1398,after_apply
2026-03-09 22:41:54.543084+00,1121,3,cnc_tool_breakage_classifier,3,1,1,0.172454,8.2191,after_apply
2026-03-09 22:41:54.596344+00,1122,3,cnc_tool_breakage_classifier,3,1,1,0.239693,7.3561,after_apply
2026-03-09 22:41:54.6526+00,1123,3,cnc_tool_breakage_classifier,3,1,1,0.206115,12.1972,after_apply
2026-03-09 22:41:54.705219+00,1124,3,cnc_tool_breakage_classifier,3,1,1,0.242445,22.5173,after_apply
2026-03-09 22:41:54.757207+00,1125,3,cnc_tool_breakage_classifier,3,1,1,0.188653,12.2832,after_apply
2026-03-09 22:41:54.810211+00,1126,3,cnc_tool_breakage_classifier,3,0,0,0.233389,7.6638,after_apply
2026-03-09 22:41:54.863068+00,1127,3,cnc_tool_breakage_classifier,3,1,1,0.209082,13.3155,after_apply
2026-03-09 22:41:54.91793+00,1128,3,cnc_tool_breakage_classifier,3,1,1,0.307177,5.4413,after_apply
2026-03-09 22:41:54.971125+00,1129,3,cnc_tool_breakage_classifier,3,1,1,0.252522,17.9044,after_apply
2026-03-09 22:41:55.023332+00,1130,3,cnc_tool_breakage_classifier,3,1,1,0.269115,23.7669,after_apply
2026-03-09 22:41:55.076254+00,1131,3,cnc_tool_breakage_classifier,3,1,1,0.192214,4.8944,after_apply
2026-03-09 22:41:55.13128+00,1132,3,cnc_tool_breakage_classifier,3,1,1,0.332281,14.4116,after_apply
2026-03-09 22:41:55.187456+00,1133,3,cnc_tool_breakage_classifier,3,1,1,0.22262,53.445,after_apply
2026-03-09 22:41:55.238736+00,1134,3,cnc_tool_breakage_classifier,3,1,0,0.253451,7.6287,after_apply
2026-03-09 22:41:55.289678+00,1135,3,cnc_tool_breakage_classifier,3,1,1,0.184495,15.611,after_apply
2026-03-09 22:41:55.342896+00,1136,3,cnc_tool_breakage_classifier,3,1,1,0.334132,13.8897,after_apply
2026-03-09 22:41:55.395422+00,1137,3,cnc_tool_breakage_classifier,3,1,1,0.15262,10.5805,after_apply
2026-03-09 22:41:55.448447+00,1138,3,cnc_tool_breakage_classifier,3,1,0,0.110727,14.7125,after_apply
2026-03-09 22:41:55.501683+00,1139,3,cnc_tool_breakage_classifier,3,1,1,0.26262,27.575,after_apply
2026-03-09 22:41:55.553159+00,1140,3,cnc_tool_breakage_classifier,3,1,1,0.255466,12.1408,after_apply
2026-03-09 22:41:55.606838+00,1141,3,cnc_tool_breakage_classifier,3,1,1,0.190644,7.2666,after_apply
2026-03-09 22:41:55.660021+00,1142,3,cnc_tool_breakage_classifier,3,1,1,0.389307,36.2126,after_apply
2026-03-09 22:41:55.710747+00,1143,3,cnc_tool_breakage_classifier,3,0,0,0.278823,12.8963,after_apply
2026-03-09 22:41:55.76302+00,1144,3,cnc_tool_breakage_classifier,3,0,0,0.223316,8.3063,after_apply
2026-03-09 22:41:55.817799+00,1145,3,cnc_tool_breakage_classifier,3,1,0,0.297748,5.2495,after_apply
2026-03-09 22:41:55.87314+00,1146,3,cnc_tool_breakage_classifier,3,1,0,0.147695,8.5622,after_apply
2026-03-09 22:41:55.929446+00,1147,3,cnc_tool_breakage_classifier,3,1,1,0.253891,52.3205,after_apply
2026-03-09 22:41:55.980491+00,1148,3,cnc_tool_breakage_classifier,3,1,1,0.164491,2.9843,after_apply
2026-03-09 22:41:56.036518+00,1149,3,cnc_tool_breakage_classifier,3,1,1,0.251374,8.9118,after_apply
2026-03-09 22:41:56.087507+00,1150,3,cnc_tool_breakage_classifier,3,1,1,0.183759,9.8405,after_apply
2026-03-09 22:41:56.138931+00,1151,3,cnc_tool_breakage_classifier,3,1,1,0.261647,10.1332,after_apply
2026-03-09 22:41:56.191219+00,1152,3,cnc_tool_breakage_classifier,3,1,1,0.335545,11.5705,after_apply
2026-03-09 22:41:56.244849+00,1153,3,cnc_tool_breakage_classifier,3,0,0,0.218258,19.7972,after_apply
2026-03-09 22:41:56.29651+00,1154,3,cnc_tool_breakage_classifier,3,1,1,0.29154,17.2614,after_apply
2026-03-09 22:41:56.352531+00,1155,3,cnc_tool_breakage_classifier,3,1,1,0.207995,4.4361,after_apply
2026-03-09 22:41:56.404283+00,1156,3,cnc_tool_breakage_classifier,3,1,1,0.249382,9.3599,after_apply
2026-03-09 22:41:56.456338+00,1157,3,cnc_tool_breakage_classifier,3,1,0,0.249646,9.1426,after_apply
2026-03-09 22:41:56.510011+00,1158,3,cnc_tool_breakage_classifier,3,1,1,0.276819,5.2867,after_apply
2026-03-09 22:41:56.5646+00,1159,3,cnc_tool_breakage_classifier,3,1,1,0.175697,10.1015,after_apply
2026-03-09 22:41:56.617928+00,1160,3,cnc_tool_breakage_classifier,3,1,1,0.290995,18.0942,after_apply
2026-03-09 22:41:56.668483+00,1161,3,cnc_tool_breakage_classifier,3,1,1,0.172118,46.643,after_apply
2026-03-09 22:41:56.719735+00,1162,3,cnc_tool_breakage_classifier,3,0,0,0.391446,41.665,after_apply
2026-03-09 22:41:56.770652+00,1163,3,cnc_tool_breakage_classifier,3,1,0,0.199226,27.6398,after_apply
2026-03-09 22:41:56.821475+00,1164,3,cnc_tool_breakage_classifier,3,1,1,0.272916,3.6137,after_apply
2026-03-09 22:41:56.875073+00,1165,3,cnc_tool_breakage_classifier,3,1,1,0.193928,5.8633,after_apply
2026-03-09 22:41:56.926536+00,1166,3,cnc_tool_breakage_classifier,3,1,1,0.225486,70.688,after_apply
2026-03-09 22:41:56.977551+00,1167,3,cnc_tool_breakage_classifier,3,1,1,0.269354,17.0902,after_apply
2026-03-09 22:41:57.028494+00,1168,3,cnc_tool_breakage_classifier,3,1,1,0.254454,6.1322,after_apply
2026-03-09 22:41:57.081515+00,1169,3,cnc_tool_breakage_classifier,3,1,1,0.297958,7.8775,after_apply
2026-03-09 22:41:57.133433+00,1170,3,cnc_tool_breakage_classifier,3,1,1,0.233237,4.9422,after_apply
2026-03-09 22:41:57.186464+00,1171,3,cnc_tool_breakage_classifier,3,1,0,0.323891,9.7274,after_apply
2026-03-09 22:41:57.237637+00,1172,3,cnc_tool_breakage_classifier,3,1,1,0.217748,7.1033,after_apply
2026-03-09 22:41:57.288826+00,1173,3,cnc_tool_breakage_classifier,3,1,1,0.271197,6.7794,after_apply
2026-03-09 22:41:57.341557+00,1174,3,cnc_tool_breakage_classifier,3,1,1,0.267341,6.0259,after_apply
2026-03-09 22:41:57.393273+00,1175,3,cnc_tool_breakage_classifier,3,1,1,0.244362,4.9125,after_apply
2026-03-09 22:41:57.44429+00,1176,3,cnc_tool_breakage_classifier,3,0,0,0.288983,4.6511,after_apply
2026-03-09 22:41:57.497556+00,1177,3,cnc_tool_breakage_classifier,3,1,1,0.286423,7.1854,after_apply
2026-03-09 22:41:57.55013+00,1178,3,cnc_tool_breakage_classifier,3,1,1,0.208657,12.1558,after_apply
2026-03-09 22:41:57.602068+00,1179,3,cnc_tool_breakage_classifier,3,1,1,0.135308,3.829,after_apply
2026-03-09 22:41:57.65415+00,1180,3,cnc_tool_breakage_classifier,3,1,1,0.303422,8.0958,after_apply
2026-03-09 22:41:57.710634+00,1181,3,cnc_tool_breakage_classifier,3,1,0,0.300688,8.1794,after_apply
2026-03-09 22:41:57.76392+00,1182,3,cnc_tool_breakage_classifier,3,1,1,0.251701,6.7947,after_apply
2026-03-09 22:41:57.815814+00,1183,3,cnc_tool_breakage_classifier,3,1,1,0.234091,13.7365,after_apply
2026-03-09 22:41:57.868971+00,1184,3,cnc_tool_breakage_classifier,3,1,1,0.373104,121.7802,after_apply
2026-03-09 22:41:57.922655+00,1185,3,cnc_tool_breakage_classifier,3,1,1,0.26047,48.077,after_apply
2026-03-09 22:41:57.975571+00,1186,3,cnc_tool_breakage_classifier,3,1,1,0.156987,6.5539,after_apply
2026-03-09 22:41:58.027761+00,1187,3,cnc_tool_breakage_classifier,3,1,1,0.206501,19.9785,after_apply
2026-03-09 22:41:58.078575+00,1188,3,cnc_tool_breakage_classifier,3,1,1,0.300719,6.6042,after_apply
2026-03-09 22:41:58.130542+00,1189,3,cnc_tool_breakage_classifier,3,1,1,0.249052,8.0593,after_apply
2026-03-09 22:41:58.18239+00,1190,3,cnc_tool_breakage_classifier,3,1,0,0.201191,15.4734,after_apply
2026-03-09 22:41:58.234982+00,1191,3,cnc_tool_breakage_classifier,3,1,1,0.202225,13.0683,after_apply
2026-03-09 22:41:58.288544+00,1192,3,cnc_tool_breakage_classifier,3,1,0,0.383306,12.5169,after_apply
2026-03-09 22:41:58.344548+00,1193,3,cnc_tool_breakage_classifier,3,1,1,0.328831,42.2198,after_apply
2026-03-09 22:41:58.395743+00,1194,3,cnc_tool_breakage_classifier,3,1,0,0.291661,3.0743,after_apply
2026-03-09 22:41:58.449065+00,1195,3,cnc_tool_breakage_classifier,3,1,0,0.337656,7.6291,after_apply
2026-03-09 22:41:58.501136+00,1196,3,cnc_tool_breakage_classifier,3,0,0,0.214576,8.9447,after_apply
2026-03-09 22:41:58.552417+00,1197,3,cnc_tool_breakage_classifier,3,0,1,0.141317,4.6755,after_apply
2026-03-09 22:41:58.608519+00,1198,3,cnc_tool_breakage_classifier,3,1,1,0.30903,68.2527,after_apply
2026-03-09 22:41:58.659541+00,1199,3,cnc_tool_breakage_classifier,3,1,0,0.348643,14.0155,after_apply
2026-03-09 22:41:58.710515+00,1200,3,cnc_tool_breakage_classifier,3,0,1,0.147366,4.2955,after_apply
